"scene_id","timestamp","lat","lon","presence_score","length_m","mmsi","matching_score","fishing_score","matched_category","year","month","month_name","source_file"
"S1A_IW_GRDH_1SDV_20260202T114250_20260202T114315_063040_07E931_9380","2026-02-02 11:43:03 UTC","4.032051983534561","99.1041986641574","0.999061763","20.8297672","525130181.0","23.8195956194026","0.9594875","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260202T114250_20260202T114315_063040_07E931_9380","2026-02-02 11:43:03 UTC","4.235135899275907","99.19406642993654","0.999997616","18.8867245","525120643.0","4.661321680504197","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260202T204705_20260202T204730_063045_07E96C_1395","2026-02-02 20:47:18 UTC","-7.4158304176142735","131.76883072838947","0.995956719","16.6726723","525900453.0","0.5679031048558358","0.3737525","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260202T222449_20260202T222514_063046_07E974_0FB1","2026-02-02 22:25:02 UTC","-2.940989922415016","109.7107179228022","0.999924779","31.5734","525200476.0","3.3159110445107176","0.2732945","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260203T090235_20260203T090304_063052_07E9AC_1676","2026-02-03 09:02:50 UTC","-10.019712362204396","139.98353171562096","0.992987931","26.5683842","525700876.0","21.835927397356265","0.6229715","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260203T104157_20260203T104226_063053_07E9B4_C014","2026-02-03 10:42:12 UTC","-7.469875562376749","116.29757567629473","0.996265829","289.458252","431137000.0","148.21633831587616","0.022555","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260203T212540_20260203T212605_063060_07E9F3_77A5","2026-02-03 21:25:53 UTC","1.1683145049986718","125.3998265528286","0.999833584","21.0809174","525601800.0","0.1602093986765434","0.811905","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260204T112435_20260204T112500_063068_07EA39_7431","2026-02-04 11:24:48 UTC","-2.055364456979732","104.94914146076331","0.999111593","56.9880905","525201257.0","86.7650763009927","0.1468189999999999","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260205T102640_20260205T102705_063082_07EACD_FAAA","2026-02-05 10:26:53 UTC","-3.6408486142666776","118.496054374633","0.999835253","53.0493736","431448000.0","155.55377860291554","0.9252285","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260205T224800_20260205T224825_063090_07EB0F_6CB7","2026-02-05 22:48:13 UTC","1.2399669698804747","103.97265058553208","0.999941587","18.3980618","312533000.0","48.31568205170541","0.9594875","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260205T224800_20260205T224825_063090_07EB0F_6CB7","2026-02-05 22:48:13 UTC","1.064923663615061","104.77530278629084","0.999956369","44.7758331","525901532.0","8.481257747458034","0.359608","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260206T092802_20260206T092831_063096_07EB4D_DA48","2026-02-06 09:28:17 UTC","-7.011249310859813","134.04929500790564","0.999188721","15.541707","525800673.0","10.670200632263589","0.7762709999999999","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260206T092802_20260206T092831_063096_07EB4D_DA48","2026-02-06 09:28:17 UTC","-7.014936237427441","133.9541433254718","0.872677565","16.7265339","525401410.0","0.0229857062196499","0.7556195","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260206T110724_20260206T110749_063097_07EB59_ACEB","2026-02-06 11:07:37 UTC","-5.278306373905971","108.2357600074128","0.998493314","20.4051075","525001290.0","3.5927766189177657","0.7505335","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260206T110749_20260206T110817_063097_07EB59_3D22","2026-02-06 11:08:03 UTC","-3.4598704501259454","109.36211781210956","0.986673","21.0428638","525666000.0","28.38988402947425","0.763461","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010","2026-02-07 22:32:53 UTC","-2.679589914404516","107.39128921269705","0.999557197","65.213","525600918.0","0.0139920070953575","0.403491","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010","2026-02-07 22:32:53 UTC","-2.8781976343753586","106.95838839705496","0.999542594","19.6009789","525700009.0","0.1043569121326892","0.591439","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7","2026-02-07 22:33:43 UTC","-5.973638862979445","106.80836628891888","0.997211635","19.4873142","525800386.0","87.1445246726933","0.85188","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7","2026-02-07 22:33:43 UTC","-5.1117055109302045","106.69373851306818","0.957039356","17.6877518","525256427.0","0.0374200400665123","0.6381425","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260208T091115_20260208T091134_063125_07EC68_6D64","2026-02-08 09:11:25 UTC","-8.233222040392063","139.1396631681937","0.997527182","19.1908054","525701211.0","0.2521558251104356","0.6156515","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260208T091115_20260208T091134_063125_07EC68_6D64","2026-02-08 09:11:25 UTC","-8.234685351688917","139.14328638907236","0.999724","18.9987316","525701378.0","0.130625141371963","0.6156515","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC","2026-02-08 21:35:54 UTC","-4.293314538696359","120.8033819708661","0.997997224","79.5894165","525100000.0","0.317797771653007","0.012883","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260208T213721_20260208T213749_063133_07ECB4_F5D3","2026-02-08 21:37:35 UTC","-10.028038031569226","119.101962512685","0.999933958","15.5584126","525102590.0","127.6867774841761","0.5539325","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260209T113359_20260209T113424_063142_07ECFF_5A35","2026-02-09 11:34:12 UTC","2.7099656066954254","101.15247363591666","0.997322261","299.563416","431938000.0","0.797103483458266","0.022555","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260209T113424_20260209T113449_063142_07ECFF_153E","2026-02-09 11:34:37 UTC","4.053380767114839","99.43221731051382","0.999399543","18.5191441","525129128.0","147.0484489702269","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260209T203834_20260209T203859_063147_07ED35_D606","2026-02-09 20:38:47 UTC","-6.731616661368364","135.50817071134577","0.999897122","25.766489","525901343.0","0.1574154931652199","0.130634","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260211T093803_20260211T093831_063169_07EDFC_B4AD","2026-02-11 09:38:17 UTC","-0.434480606536853","130.96914870298178","0.999964118","17.964695","525101844.0","15.32185657686219","0.7285775","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7","2026-02-11 11:15:32 UTC","-4.94428666566844","106.68673162312994","0.952811837","15.0828514","525223456.0","0.0349418797379372","0.815987","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7","2026-02-11 11:15:32 UTC","-5.064003586042703","106.91383359681936","0.997687101","14.1902304","525373737.0","0.0130640487250055","0.814953","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260211T111659_20260211T111724_063170_07EE07_CF45","2026-02-11 11:17:12 UTC","0.985242941844762","104.76238485240432","0.999335587","25.0210934","525901532.0","0.6469919190661942","0.6438955","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260211T202310_20260211T202335_063176_07EE3D_CF0F","2026-02-11 20:23:23 UTC","-9.918490347869277","138.75433675443372","0.996453881","22.6349602","525600759.0","0.379283318438545","0.6307","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260211T215948_20260211T220013_063177_07EE44_1A4A","2026-02-11 22:00:01 UTC","-3.1912209487261727","116.2921249111138","0.999703348","42.3378754","525005293.0","28.6396163702472","0.280128","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260212T101616_20260212T101645_063184_07EE91_B095","2026-02-12 10:16:31 UTC","-11.322994397273142","122.30447234215268","0.951710224","17.9460278","525800178.0","0.6255455572389814","0.932951","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17","2026-02-13 09:20:18 UTC","-5.546534448563495","135.32682896581971","0.999745786","19.5365734","525400862.0","0.2700751659202366","0.785183","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17","2026-02-13 09:20:18 UTC","-5.5048346695238495","135.31985457421942","0.991477191","19.9653492","525301214.0","0.2940951943634193","0.7209175","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17","2026-02-13 09:20:18 UTC","-6.120491321204407","135.17081507045413","0.999828935","31.5382538","525201999.0","0.0116061406086537","0.290942","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260213T214257_20260213T214322_063206_07EF64_43E7","2026-02-13 21:43:10 UTC","-0.361537292140345","119.03133357737292","0.996488214","112.94558","431447000.0","0.8740636965290121","0.1921875","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T114109_20260214T114134_063214_07EFB0_1BCD","2026-02-14 11:41:22 UTC","-1.1031847551059206","100.26896037725508","0.999989748","20.1344166","525301568.0","379.1578906389749","0.893928","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T114224_20260214T114249_063215_07EFB0_6B92","2026-02-14 11:42:37 UTC","3.6766467461414583","99.38513358618","0.999938","21.9543877","525668899.0","0.7426817772388683","0.8471995","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99","2026-02-14 11:43:02 UTC","4.269674992669562","99.05524091219495","0.999109447","16.3847847","525129128.0","25.6745981416858","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99","2026-02-14 11:43:02 UTC","5.008343534523184","98.5026704927314","0.999958158","16.5258503","525189898.0","0.0151232413060769","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99","2026-02-14 11:43:02 UTC","4.850808894609929","98.3612990629919","0.999319792","17.4834919","525127688.0","28.242916426096308","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99","2026-02-14 11:43:02 UTC","4.973875831247358","98.40411697936521","0.999408126","15.6332064","525128199.0","17.79821303773743","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T222424_20260214T222449_063221_07EFF3_94E6","2026-02-14 22:24:37 UTC","-2.1206480166023858","109.1116283209315","0.999734938","16.7324238","525501987.0","0.0289762297485351","0.87486","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260214T222424_20260214T222449_063221_07EFF3_94E6","2026-02-14 22:24:37 UTC","-2.3176309402762847","109.44220889762109","0.980416715","23.3227844","525801281.0","0.1728779528539809","0.657971","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T090235_20260215T090304_063227_07F032_087D","2026-02-15 09:02:50 UTC","-8.63625228500022","140.02711645520858","0.998136878","21.2655525","525900370.0","0.0350050272505858","0.585091","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T090235_20260215T090304_063227_07F032_087D","2026-02-15 09:02:50 UTC","-10.053559596146211","139.93356994251886","0.993391514","22.6539917","525005447.0","0.0210152861887569","0.6384285","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T090235_20260215T090304_063227_07F032_087D","2026-02-15 09:02:50 UTC","-10.11650698454249","139.90835707397227","0.999904394","21.5894966","525600509.0","0.0221211331292405","0.6974115","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223","2026-02-15 09:03:17 UTC","-8.398522660615823","140.16253573194192","0.995752215","25.3295898","525700387.0","0.0293902046581072","0.188105","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223","2026-02-15 09:03:17 UTC","-8.476999885744078","140.10885981443886","0.999167562","18.8986263","525009977.0","0.0150652851473341","0.441316","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C","2026-02-15 10:41:43 UTC","-9.08367611687131","115.3027331228616","0.99972111","27.3048077","525600095.0","345.34879715980566","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C","2026-02-15 10:41:43 UTC","-9.078520026826924","115.59812040154743","0.993797064","18.697382","525800332.0","63.670352146828726","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C","2026-02-15 10:41:43 UTC","-9.13032311587397","115.24236940144866","0.998871624","19.4780941","525600097.0","8.54813675544458","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260215T104157_20260215T104225_063228_07F03A_3689","2026-02-15 10:42:11 UTC","-7.349803555385285","114.29455265707482","0.999624372","24.7022514","525102590.0","0.148132140495456","0.2936835","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA","2026-02-16 11:25:37 UTC","1.206348330591218","104.02821726718813","0.998349786","49.2047768","525010261.0","0.0119048679459603","0.5986855","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA","2026-02-16 11:25:37 UTC","1.2563018771270702","104.1739201058673","0.996235073","213.653549","412210000.0","0.2184752526531217","0.012883","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA","2026-02-16 11:25:37 UTC","1.0417708973628144","103.49252194043802","0.999354661","25.2447968","525600818.0","0.758982636070269","0.803741","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T203002_20260216T203027_063249_07F0FC_4650","2026-02-16 20:30:15 UTC","-4.9951878016895614","136.7277455672643","0.999997616","17.9026566","525211111.0","1.9104185955129207","0.901218","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T203027_20260216T203052_063249_07F0FC_1A63","2026-02-16 20:30:40 UTC","-6.838034734702398","136.03906130117653","0.999606311","24.6636124","525901606.0","2.744213491608952","0.1751185","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T203052_20260216T203117_063249_07F0FC_0C6E","2026-02-16 20:31:05 UTC","-8.099447625038616","137.62280731424804","0.998412251","19.2329311","525000777.0","0.0495075434991211","0.3452905","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T203117_20260216T203142_063249_07F0FC_2528","2026-02-16 20:31:30 UTC","-9.31705998132777","137.3363496467263","0.99928838","20.3044796","525800725.0","1.2666121585219712","0.6217254999999999","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC","2026-02-16 22:09:17 UTC","-6.520016601619523","112.459757405471","0.996166885","19.4379807","525102590.0","0.0298323193695149","0.8442585","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC","2026-02-16 22:09:17 UTC","-6.5319583363090175","113.2039137458425","0.997065961","14.6901541","525800777.0","1275.419512179189","0.626931","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC","2026-02-16 22:09:17 UTC","-6.093515883141717","112.79735274828592","0.998880327","108.137779","525001991.0","0.0301018034112051","0.012883","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC","2026-02-16 22:09:17 UTC","-6.776563151753113","111.90689037138584","0.999488711","31.2626705","525301452.0","963.0076050433768","0.257947","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260217T102511_20260217T102540_063257_07F153_BC42","2026-02-17 10:25:26 UTC","-8.5075064338179","119.86081095773912","0.999626756","64.4987869","525016556.0","0.0404665312867925","0.0331825","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260217T102640_20260217T102705_063257_07F154_4EDC","2026-02-17 10:26:53 UTC","-2.5642699394750084","118.54709151877792","0.999843121","22.1179047","525601147.0","2.6267020529082847","0.960768","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260217T224735_20260217T224800_063265_07F199_4A59","2026-02-17 22:47:48 UTC","2.6635250538823407","105.11887700866468","0.99550122","202.94812","356853000.0","0.1715471350874406","0.012883","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F","2026-02-18 09:28:16 UTC","-7.5333023818017475","133.54947906942195","0.998843908","20.4223614","525401518.0","0.0855140117780735","0.4637605","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F","2026-02-18 09:28:16 UTC","-7.250903200545811","134.39561950583416","0.998663306","20.1073666","525100000.0","0.3231362461050162","0.384541","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T110749_20260218T110817_063272_07F1E4_7B1A","2026-02-18 11:08:03 UTC","-3.659046962620855","107.35417994857664","0.997601211","24.6973267","525601550.0","0.1081702034112056","0.8034205","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-10.07719942879092","139.84506399466258","0.999395","11.0561008","525500700.0","0.3331102548172628","0.820148","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-9.088796353925918","139.9663203168587","0.998713","13.0031166","525700486.0","22.03906753791081","0.3503095","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-8.791428919713587","140.10779610441057","0.999966502","12.3440638","525700387.0","350.74813350411966","0.6727305","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-9.1656497979541","139.6579620736875","0.997461319","18.4191227","525900595.0","0.0375848488074469","0.628751","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-9.883468525469251","139.9744250955947","0.999905348","17.3872604","525201121.0","0.0411046584383142","0.689267","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-10.150590861867595","139.9139847687845","0.999512553","20.8145561","525700876.0","0.0384272714080963","0.7393285","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-9.000071664555215","139.8141179723273","0.999986768","20.1743412","525900473.0","0.019662142728077","0.288838","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D","2026-02-18 20:15:02 UTC","-10.078140000026108","139.93667598245133","0.992693782","11.9869366","525800475.0","0.013677311391485","0.7546805","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201514_20260218T201539_063278_07F21A_D377","2026-02-18 20:15:27 UTC","-10.309556171706983","139.76884383959586","0.999846101","14.610363","525210367.0","0.0244699332453143","0.933584","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T201514_20260218T201539_063278_07F21A_D377","2026-02-18 20:15:27 UTC","-10.426662022975922","139.6367591913388","0.998483241","13.9463329","525800252.0","0.0280074200696604","0.8694155","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_3D7B","2026-02-18 21:50:55 UTC","0.7881826239356278","117.83928858931318","0.998018861","55.3024445","525100038.0","224.22101547005653","0.5131175","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED","2026-02-18 21:51:20 UTC","-1.2600209589493097","116.80276860878276","0.92214185","37.2720108","525700561.0","0.0102537728282205","0.128944","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED","2026-02-18 21:51:20 UTC","-0.2722320094494715","117.5699291021869","0.997791409","43.9078827","525003146.0","1.6979313233727935","0.3703455","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED","2026-02-18 21:51:20 UTC","-0.8631566503019269","117.53788291033273","0.999649644","58.6377563","525900700.0","4.883396068804568","0.3234405","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7","2026-02-18 21:51:45 UTC","-2.0446100027810314","116.90501148326548","0.999789298","14.6141768","525900233.0","0.018913545841872","0.6402775","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
"S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7","2026-02-18 21:51:45 UTC","-2.044436574114901","116.86914174671472","0.999923706","16.1796341","525600080.0","0.0107546369547156","0.6278975","fishing","2026","2","Februari","sar_vessel_detections_pipev3_202602.csv"
